,Account,ClaimingOn,user_total_usd_value,Airdrop
21482,0x65a267cd41f65a42863cb94a2346fd9b314f5542,Gnosis Chain,6771,99
21483,0x65a31a1d08018261e77974c940f0e1bf7896ea58,Gnosis Chain,83049,99
21484,0x65a472f37a0e2e2ebfde1510127b416aabc3bd62,Gnosis Chain,201,99
21485,0x65a4cf4bbab5da433f1971cec69c8ef1260ce6c3,Gnosis Chain,8,99
21486,0x65a569d1b6dff41d5c99831cef56dda3f35d4435,Gnosis Chain,402,45
21487,0x65a7c3cb6d1c3cef361063c57936d9d4c9d7bcab,Gnosis Chain,396271,99
21488,0x65a83d29f68497d511d97119f2cf27a1ef24632e,Gnosis Chain,497,99
21489,0x65a873cc536ceb0d46b6f0412cec66842f22bc0c,Gnosis Chain,101,99
21490,0x65a88c0f72430b08b751e1990122bf17aeb2e045,Gnosis Chain,94541,99
21491,0x65a8ffd64be4b537d754419778b9190cd2fc2a55,Gnosis Chain,315,99
21492,0x65a9bfeeaa22470eb74cd682a4cd8480991ca6a0,Gnosis Chain,7463,99
21493,0x65aa0f412ec423babe8706c84ccdd9d85a1752b9,Gnosis Chain,10187,332
21494,0x65aab956d28eba910df3d909a14da79d19c1feb2,Gnosis Chain,2892,99
21495,0x65ac08051bc4f51501ecda5d9384aad8a5ffaf3b,Gnosis Chain,0,106
21496,0x65ad7d734632cef66092d2e08eed9f34fbf1039c,Gnosis Chain,3,206
21497,0x65aed36d315e89b434d3647dc75b91bcd9b71122,Gnosis Chain,6685,583
21498,0x65b03cb7c0d31d39a616981301dd6353ea9af440,Gnosis Chain,186,20
21499,0x65b1966066e76710d54988b1feb1cd6f0add7e83,Gnosis Chain,101,8
21500,0x65b1f9df5eb17957783a36ef7b3e6b2f6fc22ae8,Gnosis Chain,14,99
21501,0x65b27ba7362ce3f241dafdfc03ef24d080e41413,Gnosis Chain,763002,99
21502,0x65b2d54d01bd991df14f2a902081aab839dc9082,Gnosis Chain,660,169
21503,0x65b54a4646369d8ad83cb58a5a6b39f22fcd8cee,Gnosis Chain,53126,99
21504,0x65b5e81790a826f134d29684192b1c6b438d10b7,Gnosis Chain,697847,3980
21505,0x65b761631b6f2fcc2c085a544b6602d1317dd94c,Gnosis Chain,6004,99
21506,0x65b84795becff238d7864c23f6b13bedffa1a812,Gnosis Chain,3015,7
21507,0x65b8ee88cd729b00c574884f3404678bac479dab,Gnosis Chain,5653,2985
21508,0x65b9386c8d3aabc81dd9d1f05b3e4322aa390708,Gnosis Chain,1981,99
21509,0x65b98d4499b8cc1b3e95bdd07aad6f362af8afb0,Gnosis Chain,112,99
21510,0x65b9c9e53a66c7e7d616666bdb10d29d57931b3b,Gnosis Chain,3514,99
21511,0x65bac236bdfe2cee8f5dc840188fb6ebd9317425,Gnosis Chain,255,425
21512,0x65bb47572090fe747919e9675926ac8254a6b6d0,Gnosis Chain,8243,179
21513,0x65bc72f5e5daefe930f1b468fc73ec96b0228956,Gnosis Chain,1540,99
21514,0x65bdb12919aeb6aee7f2b24ca54e56e70326e0f0,Gnosis Chain,161,99
21515,0x65be5a73d072e8454d88c3ffe1a278d5ff2fff34,Gnosis Chain,16,99
21516,0x65bf09e568cb191173d88a4f689e7771cb924ee2,Gnosis Chain,1,99
21517,0x65bfa1d5f941929558eb2919b71d625b817636d9,Gnosis Chain,20485,99
21518,0x65bfb17e22576d7310bd039f30f9e52ac0f08a0c,Gnosis Chain,26905,85
21519,0x65c07117bad3a4bd40b962f8f5748bb47aeb18e2,Gnosis Chain,402,6
21520,0x65c0aaacd92ef6a2f4671ceda946ece972440cf3,Gnosis Chain,7,99
21521,0x65c44671a05444b1ad5e4798999082fb031d3a25,Gnosis Chain,1700,99
21522,0x65c4ddb50dbec4ca510a43bfae75978f4bb9610c,Gnosis Chain,423,995
21523,0x65c7f21a27d58e4dc22b9be17a3d6812ef87ad83,Gnosis Chain,54635,99
21524,0x65c804f804aa5a4b407490c7bd861be2fc3647f7,Gnosis Chain,96,10
21525,0x65caacd60b64ef9faed1afe638661f660bca13e4,Gnosis Chain,0,99
21526,0x65cb8ca953ccaea30e7ac1608ab0fa5435e7ca62,Gnosis Chain,84,99
21527,0x65cbb0a7a99d90e537419c0c9525e03e56aac965,Gnosis Chain,1300,37
21528,0x65ccf984dfce98a86b43dfddc8ebc33627584787,Gnosis Chain,5,99
21529,0x65cd8db312edd2adbac91a2c7f161266247351cd,Gnosis Chain,7691,99
21530,0x65d0cfe02906bb0b9fc64f917dd53d0d7b5f0a95,Gnosis Chain,113,99
21531,0x65d22406d77470dcd8f9c77048d08c9146d03d6c,Gnosis Chain,70,99
21532,0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,Gnosis Chain,487146,5
21533,0x65d2c15642bac558d3f12e1d5272b237e6a21987,Gnosis Chain,149,99
21534,0x65d3048775d57ae1fd1aba9ef322acce3b170688,Gnosis Chain,37434,3980
21535,0x65d32820125698ebd4cdec19406a5720ea27db6b,Gnosis Chain,9,995
21536,0x65d6e0beaae01021d6471ec87e60a3d1ff32e132,Gnosis Chain,3457,99
21537,0x65d8e46bbb052717f048873ac1783b61657f42d3,Gnosis Chain,1642,2985
21538,0x65db087e80b0ed473ac8472834e4405e8ddb1fc6,Gnosis Chain,0,206
21539,0x65dbaff0367f74a68048bc54cc05f0abf39b6895,Gnosis Chain,8861,995
21540,0x65dd41e5b528accf1d456e0c3147bf171ab3b63f,Gnosis Chain,11975,162
21541,0x65dd91aeeacf28a5c400daefec73b9106448ad0d,Gnosis Chain,7190,99
21542,0x65df98633531e1bea208fda2f534cf1bafc90256,Gnosis Chain,102,106
21543,0x65e0295c581193543bf2ae24acf1c147e6a6a5b0,Gnosis Chain,0,99
21544,0x65e36945028075f75ce2e0507ca7b1d8fab793ee,Gnosis Chain,2345,99
21545,0x65e4254b2cdbeba3ba4ef085a7a873bbfc3a7c16,Gnosis Chain,63640,99
21546,0x65e714b00f2a8f660bbac9ad866eed7b153cb09d,Gnosis Chain,71196,11
21547,0x65e8f297f640eafec1e03c7c3c1c2069a2da5d25,Gnosis Chain,1,99
21548,0x65ec276f72edb65116d3d3b7adb8e788aef2188f,Gnosis Chain,1503,53
21549,0x65eefab6b023e2d53a807aa64c25bec608e23e42,Gnosis Chain,33,99
21550,0x65ef8f2273ef5ce8b11ee6cdc4cf7281fa1205b5,Gnosis Chain,71,99
21551,0x65f6b3c8adc23318e150c0a884a5acffc2513436,Gnosis Chain,72,99
21552,0x65f82961f225923bd65e9e7acb3a0f279954f08a,Gnosis Chain,18,99
21553,0x65f8c3899c3f345e2db3bc48d862065f9e645640,Gnosis Chain,23,99
21554,0x65fbe695fe29897addeca149abc3c8eb742eb204,Gnosis Chain,2,99
21555,0x65fc143682c23bf6db438db3e90f9d70e70a91d9,Gnosis Chain,19,99
21556,0x65fe0577a2919c9eb011bf6a4e4411d7e221047d,Gnosis Chain,429,99
21557,0x65fe3b55b61faa71e2627225044fd429eba79d6e,Gnosis Chain,96,995
21558,0x65ff70e53281968454a82944e65fd8971969f7a0,Gnosis Chain,2559,99
21559,0x65ff905aafb99787f43574834db942312e294b47,Gnosis Chain,534,99
21560,0x6600f440105b7a4efa19fb1340e75f4b83db15e7,Gnosis Chain,1146,99
21561,0x660524b65465466244210a8fa09e7784de35d473,Gnosis Chain,367275,2985
21562,0x660539cf27ce575bab445b7029cadff3d34e168c,Gnosis Chain,5,99
21563,0x66073e1306bb4be23ca946261f164a4f91d383c9,Gnosis Chain,8211,99
21564,0x6607c085d90bfa814edfb6d5c704b94953165a52,Gnosis Chain,30085,7961
21565,0x6609a9bc74152843275c923f4ba466f35cc7ff7c,Gnosis Chain,2,99
21566,0x6609dfa1cb75d74f4ff39c8a5057bd111fba5b22,Gnosis Chain,197789,2985
21567,0x660b757c697fd5032b6369c07645c2e521007508,Gnosis Chain,4506,52
21568,0x660c5b948f3e935da32fd3e934db918a26907d6d,Gnosis Chain,64154,30
21569,0x660e1f131e6e43f99e8603e7dcd13d963794beae,Gnosis Chain,605,99
21570,0x660ee6c105269e637fa5c76f76ffe9c2c350f430,Gnosis Chain,16,106
21571,0x66113a382676d5fc10447deed5e2a37ec03647c0,Gnosis Chain,93,3837
21572,0x6614126a7af694d7221b45080339acaf48101b30,Gnosis Chain,294,33
21573,0x66143d695baff44a3c8549bbdb16098d55674f9d,Gnosis Chain,505029,99
21574,0x66162cb4ab9b50e8d5d29e0bc1ce520c3a0b912f,Gnosis Chain,6564,99
21575,0x6616efa9fda753d2ad3d42329403f089bd73bc50,Gnosis Chain,3152,99
21576,0x66173246c0d049929d3e72e3cdb7c9ff66db16b7,Gnosis Chain,217,99
21577,0x6619185a9fe99a5eee13359b899e0d5e18f50dd0,Gnosis Chain,667980,8919
21578,0x661a49476c0821dc790972000ea941c3e851e7af,Gnosis Chain,123254,99
21579,0x661abd6f9c7be02db616bdd12a99a249681ba142,Gnosis Chain,130,99
21580,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,Gnosis Chain,4112,10
21581,0x661e6111844f9e63c9c9f64ae285fbf771b753a7,Gnosis Chain,1308,995
21582,0x661ff83a53acbf5378912985549f8e6a243087ab,Gnosis Chain,12,99
21583,0x6620912ac168458ed84d5d3d6c83e728abf9941f,Gnosis Chain,737359,99
21584,0x662263a3ce46205673f23a70fca6a4e36eff3ec3,Gnosis Chain,52699,3095
21585,0x6622e4fd2d799be7f10049daca88596dbb88f27c,Gnosis Chain,1826,995
21586,0x66241cc6e77e36de7766789527ee750feefcdceb,Gnosis Chain,1632,53
21587,0x662444508840ba0c90c13f485528d270dd52e5fc,Gnosis Chain,13,99
21588,0x6626528de0c75ccc7a0d24f2d24b99060f74edee,Gnosis Chain,48836,518
21589,0x6627e92a879940ed1a4aa76055c8cd930c759559,Gnosis Chain,4938,2985
21590,0x6629db6b40057e29d0593d895a350df94dc1e99a,Gnosis Chain,2884,382
21591,0x662b7c11e20547026f2c10403958b81dd64e9a38,Gnosis Chain,202208,741
21592,0x662c51b5d992f8ddb8b9396050322069948faff6,Gnosis Chain,22354,99
21593,0x662e0ea6a4bd9df9937feebcb10aa6b069b3cc25,Gnosis Chain,0,99
21594,0x66300889afb808626498c28e3811bb9b06a014ad,Gnosis Chain,13481,4144
21595,0x6630d91bf2b8755f8c980cd68ea846b78766a4a5,Gnosis Chain,1,99
21596,0x663209723924567f58017dbbc87f35c52aed6db1,Gnosis Chain,88279,8866
21597,0x6632b50b00e16bc9807d6173142d950819b93fef,Gnosis Chain,308547,99
21598,0x6632fbd80aa46a43b25ea87c141f3f513a30b3ea,Gnosis Chain,712,80
21599,0x66339e64c3447f32251a3baf79bc7f4192fd1386,Gnosis Chain,294,99
21600,0x66342cdb636aba7b1ccc2f95efabbc7ba3b1947d,Gnosis Chain,2884,99
21601,0x66349e79e99ae4d661a5ebb5474759508d392da4,Gnosis Chain,33089,99
21602,0x66364bef617514b745339d67f981b0f3de0463f2,Gnosis Chain,2134714,99
21603,0x663694857eb8a7432559f5c099a20bac59287d3a,Gnosis Chain,206065,99
21604,0x6636e72baf5c6f421cd2ac069317a8924b9de69b,Gnosis Chain,31,3
21605,0x663736e59082689046799b2fd49e724a84b51d7f,Gnosis Chain,3200,206
21606,0x6637a712a538eca3174b2f31cd9273453840b66a,Gnosis Chain,4105,8
21607,0x6638163fdadad33c4f5f54a75db2657422c1d43a,Gnosis Chain,241,99
21608,0x66392cae8619293fe638378f60818caccee4a67d,Gnosis Chain,225303,106
21609,0x6639acabf12cc29faca88e6059383d9111b0ace6,Gnosis Chain,1464,1846
21610,0x663e5582a647b3b6fb351ee43b3f8213cb5d6532,Gnosis Chain,139495,99
21611,0x663ff835f1c3b75636e3a85b4e3b9fdcfe5aa4af,Gnosis Chain,3,99
21612,0x6640007b38b7f438e23b9bcc80c4e3a0b691a3e9,Gnosis Chain,0,99
21613,0x664091adc163d23f7342349e0a1a7a54f96a5223,Gnosis Chain,99613,99
21614,0x6642d3e9bc760692a94f7b21e2e439f1f4f2d5f4,Gnosis Chain,77,7
21615,0x664303e5ab32451ec4ea462afdff59fb6518aab2,Gnosis Chain,288,99
21616,0x66437559ac333dcfa5c6cfaa8638c38f03f50b50,Gnosis Chain,6445,99
21617,0x6643c6db39e4c7f49ef8487145c7145bc039ea74,Gnosis Chain,1,4832
21618,0x66440156a202976fb5ba3f6e7f884737ed42d32e,Gnosis Chain,0,99
21619,0x6644394eec6782a2f4d146bb1f8896c50d7f2990,Gnosis Chain,108758,99
21620,0x664500f2bcf384a5f1d272675c40b9d46df54365,Gnosis Chain,1374,99
21621,0x66462b77f61f11cff05c400ef8ed0680266e7173,Gnosis Chain,480,40
21622,0x664712719eac66952aadcca0422e977e8617c3c1,Gnosis Chain,43,99
21623,0x6648d39dd323adc816cadcada011d2c497c5257b,Gnosis Chain,4436,995
21624,0x6649a5d4ae7ac73f2f6b6baf3b722d8dcb281e33,Gnosis Chain,835,995
21625,0x664b7bf5114028b91bddd335965417627cb84c90,Gnosis Chain,838,94
21626,0x664bbb0348e903c1586ac384d428b7b5a125c1a7,Gnosis Chain,214,99
21627,0x664ca7eee02ad47f438bd5c282d40d19a8838adc,Gnosis Chain,133925,99
21628,0x664f2da850ee1dd2b8471fae07bd1d75cc6a6b1f,Gnosis Chain,0,106
21629,0x664f45ed5084abcf2f8e1a95e320b06cc700591b,Gnosis Chain,25826,115
21630,0x664f7f92dd22fd6d7bdc384dff4f429f59679614,Gnosis Chain,1,99
21631,0x6650a2588c5e38bd40939c310bf775469d2c5198,Gnosis Chain,314,99
21632,0x66517c08960955ff5bd71adf3a4f6b0c834fa4a5,Gnosis Chain,532,14
21633,0x66527ddb897cc33932813491925fc89e6c8fa194,Gnosis Chain,14699,235
21634,0x6653d7d1bec690e7f3b224731fc6e1e97f7f7d18,Gnosis Chain,39322,1239
21635,0x6654500f0e8d45cc9e21827c6ff80a17dbe5b794,Gnosis Chain,13266,99
21636,0x6654575ba920fe7f25ca7c3d838ff09a06db01aa,Gnosis Chain,545,99
21637,0x6655bf74aef7c603a7daea45ff5ead88e9f8a9da,Gnosis Chain,4228,476
21638,0x665d047fa597b4f447a4fb9887eaeba4189dede1,Gnosis Chain,29848,1846
21639,0x665f9bbe201621bc9101d88b6132f8e0444a103f,Gnosis Chain,14,99
21640,0x666129b035249f4031984853d9a544079ccb0b7e,Gnosis Chain,0,99
21641,0x6662a2c6a019aede9ea6046b5fc0b03887fc5e7f,Gnosis Chain,2765,99
21642,0x666431a5113748aa7ff20f837e819b8007f3bcb3,Gnosis Chain,475,99
21643,0x6665a4ef2f3db0399cdbdbe35c6e5f4d1e440c40,Gnosis Chain,880,99
21644,0x6665a5a00ef3388328cb0713c008099e3e7b7092,Gnosis Chain,287719,7961
21645,0x6665e3be2b9ffd09fff52b5037afee4e81cd5226,Gnosis Chain,1518,1017
21646,0x66666624fcef5d427d0142531d23ff6b61db23ef,Gnosis Chain,1946,19
21647,0x6666682345c17412294b34807491a11cb9504d4b,Gnosis Chain,755,99
21648,0x66666ad6b459f54a68419363385316abb8a857ff,Gnosis Chain,9885,3980
21649,0x66666e0415d546818ca9642a7184f7c395a66063,Gnosis Chain,30,99
21650,0x6666b912fb63068e1465939c46fc6c2e300e0620,Gnosis Chain,436,99
21651,0x6666e9a68bf34f474ec22c7de93e983bdbdd98eb,Gnosis Chain,0,99
21652,0x666742b5022090e14a36eb9225939e6709d4eb95,Gnosis Chain,0,53
21653,0x666767dc7d3340a2bea75379095edc000149d0b6,Gnosis Chain,3684,99
21654,0x6667e8e8116ff84092c727e87a3c8d6dafafdbdb,Gnosis Chain,1112,1030
21655,0x6667eebc2e8a033f60f0db49ba30ffe7a06fd1fe,Gnosis Chain,3533,99
21656,0x6667f1b0edae7315c5456608381ce746bfa8baa5,Gnosis Chain,37,34
21657,0x666a5a250aa91d8b0c36c9880a6d92d3081cc8e5,Gnosis Chain,53,99
21658,0x666cee04af9b32f00c3bb3c219f0d7b1eca45773,Gnosis Chain,4,99
21659,0x666d68e384bd3d2f2cf2ae5596e69d251e700000,Gnosis Chain,165531,99
21660,0x666e0cd3cb8ea51c1bfb1d43bab6950904482308,Gnosis Chain,17922,631
21661,0x666f03cb07876a52f38277992b2fe7ed3bcbc397,Gnosis Chain,1327626,99
21662,0x666ff913312ea918cf60a8ebc675a5237b149e17,Gnosis Chain,0,106
21663,0x6671608f13c5850c4c998b0b9569a7b940721c95,Gnosis Chain,0,99
21664,0x6672bc2fa58a34ee3bc591cf38a8fd0230e6e212,Gnosis Chain,1609,12
21665,0x66730bd215eaa4112a0931805aef4e8c6af42a71,Gnosis Chain,3,99
21666,0x6674bae9d14c578ead66e7ba5d37b351e604cb35,Gnosis Chain,1123,106
21667,0x6674eb43176744a43aa44a54bbadea0abf09f9d2,Gnosis Chain,73,99
21668,0x66759810f204cd4d23ea0521b39dc065e4f8e553,Gnosis Chain,1438,33
21669,0x66780172b65da26c72e5cfe6bdf7745f6026440e,Gnosis Chain,13,99
21670,0x667c1bcc0251c7ec6113eeb5ddc927ea8eb6a671,Gnosis Chain,211624,99
21671,0x667dd32e15689b866aaf16908c88e999c74dad58,Gnosis Chain,499,99
21672,0x667e6c0c2574c0d0984e1c84aa23e0e38236e5a0,Gnosis Chain,7,99
21673,0x667ea5905afdd6320607751f159bb742e8ea2126,Gnosis Chain,72614,99
21674,0x667f2824c528587612fd4f5bfc40189263244b86,Gnosis Chain,50922,99
21675,0x66800490e35ea5479f4bcece4aeb52b5dea34d7d,Gnosis Chain,166,851
21676,0x6680ee1074094326dd35505f190857e42859d63e,Gnosis Chain,6916,958
21677,0x66830791de54fdb051924e774b0a73cc5b94ab27,Gnosis Chain,75,8
21678,0x668307b5de8302125e97539a9f55e6dad783bd0d,Gnosis Chain,24,99
21679,0x668378221a82c343402e415281d89f76d39e47ff,Gnosis Chain,27,99
21680,0x6683ac33ae701de11a1320346e45b4132dad6901,Gnosis Chain,57011,8847
21681,0x6684f194f248c37f5a603d8d52b93ee324e1057b,Gnosis Chain,203,1245
21682,0x6684fa02a864cbada352b7ba6a4c6ab03417e6f5,Gnosis Chain,225,99
21683,0x6687c671980e65ebd722b9146fc61e2471558dd6,Gnosis Chain,1467,109
21684,0x668873889baf61df613878ef361d6019368b363b,Gnosis Chain,61814,1058
21685,0x6688e117972d5419d9ae810284a0cca3a77ea60a,Gnosis Chain,84,99
21686,0x668910a521863a0290d604cea80cd21b27b4f660,Gnosis Chain,124,1101
21687,0x668c6f75486d6882a1aacf7bf03eee605c96fdad,Gnosis Chain,406873,995
21688,0x668d0c0e4a354a9927e791b45bdf24ae20319b22,Gnosis Chain,10735,99
21689,0x668ed0f8a2f11b4d79c16a83a560d42e04dabf0c,Gnosis Chain,13571,106
21690,0x66909a6b1dfdf27d5922804c847581df1781776d,Gnosis Chain,6876,189
21691,0x6690ddf471a6770da0da339e6cdbc9b137903396,Gnosis Chain,50134,99
21692,0x669119c6cc43a12914a4b8d3f6e3059f381b49f8,Gnosis Chain,131,99
21693,0x669139d085668524254aa2c20bf97bcf440c5065,Gnosis Chain,18,106
21694,0x66913bb11fdb0f7d16660bd04a8b826158f4829f,Gnosis Chain,18,99
21695,0x6692735165e06b1555a4117226e9c39a34af7f44,Gnosis Chain,10889,2985
21696,0x66930b0906a71fb12977079e480bf54ac44934c0,Gnosis Chain,309,995
21697,0x66953217a34c8437eb9ab25a65f4928c810afdca,Gnosis Chain,0,99
21698,0x669590398d6400b7a76fe8956346808e65dc303c,Gnosis Chain,266,9
21699,0x66979bf23c37ada615642db9148919136e18955e,Gnosis Chain,238612,7961
21700,0x6698e114f7fe2e91c2c6b4e4bd55b01159fba146,Gnosis Chain,36051,99
21701,0x6699210e0006a2d8b66947a09a8d5aa7ba136238,Gnosis Chain,6316,99
21702,0x669957b723eb61693b11162986c697e9ef351302,Gnosis Chain,3017,284
21703,0x6699c7a0592cccb1d60f5abd52dc824b70baa570,Gnosis Chain,35,99
21704,0x669a060e428afafad25bb7aef9b27534cb6e9704,Gnosis Chain,3140,44
21705,0x669aadd63c70d8b21b0a5651a7ae17c1781d7166,Gnosis Chain,1,99
21706,0x669b9ef7b7ae3635bba5632f339172345b4abafe,Gnosis Chain,802602,99
21707,0x669bacd645ef15fb6167caf7922d4c7788b5db7f,Gnosis Chain,51015,99
21708,0x669dc8c88ecbd7a456dce20912a5ba4e9d66874e,Gnosis Chain,864,7961
21709,0x669f136a19d4081cf7615ee2751d19b6f5fccff3,Gnosis Chain,1482,99
21710,0x66a019434e89d68ea1d2368a898c3911be2e1232,Gnosis Chain,5241,398
21711,0x66a2c7b0d4da7e699f6dd27f89b49ab15b0a51e8,Gnosis Chain,319961,99
21712,0x66a3b3ae9789581bb77d8650eabbc8df43e9dbbc,Gnosis Chain,19073,106
21713,0x66a4382368e16a5988cd5f661efedaf45ce1a8bf,Gnosis Chain,12062,3837
21714,0x66a5e880d7f2487e0bc0bf44be7af372e074843e,Gnosis Chain,33,99
21715,0x66a779975a3abc5786e30f1d87ecc77d6ca85ffd,Gnosis Chain,1,106
21716,0x66a79ad4762a1f86b400be645a78a510ebc07231,Gnosis Chain,520,6
21717,0x66a7d4f59f15ca52cf07b22559f95241d2b34d40,Gnosis Chain,3821,99
21718,0x66a8ba793d8ec348284aec958928ca0fd39b4049,Gnosis Chain,1909,31
21719,0x66a9a27b0840ecb4d6ae1481d3dd8db2d51e9f07,Gnosis Chain,21,99
21720,0x66aa31d02de56701fee666b8e4655bf02232a582,Gnosis Chain,28791,99
21721,0x66ad6ca79ae559d768451c802e74e89390e8570c,Gnosis Chain,14091,99
21722,0x66ae07b28dc41be9b62798168d41930ca140eeb7,Gnosis Chain,617,31
21723,0x66ae5b02b902653ef31f2a2c5a3a4a9989e05e3c,Gnosis Chain,29763,7961
21724,0x66af3e87e1eedd96c8921b96455df1587cbd16f7,Gnosis Chain,58,99
21725,0x66b0daa97ef0b4ab85d2eda0fa518a4c2f992a6b,Gnosis Chain,12272,2985
21726,0x66b190d7efe49fc082e8872a9c8ace703dc80588,Gnosis Chain,1906,106
21727,0x66b1e927c3d35cbf4de05a29dcd76ae4d8947081,Gnosis Chain,9682,99
21728,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,Gnosis Chain,717450,7961
21729,0x66b3ce09520aa9aab273d234c72cabe59210cc07,Gnosis Chain,29417,4648
21730,0x66b587d907d584acc02bc2a6dddca20fe343eb36,Gnosis Chain,10,106
21731,0x66b6cbd6d26c42ae787d52141832f33353abe97a,Gnosis Chain,1312,99
21732,0x66b7e97a3ef19c55783a2c7e98fbe3b4c80f92aa,Gnosis Chain,1508,11
21733,0x66b8f7784a3a349de656c20af0ad241e88271aa2,Gnosis Chain,11350,56
21734,0x66b9bd3a9f0d44121533f88c94d4e35213222917,Gnosis Chain,59921,99
21735,0x66baa9d5f3209543b34937aca5024c73642dd93e,Gnosis Chain,864,99
21736,0x66bae3a2d17509b15612cba7ab1dfe34333a823c,Gnosis Chain,0,99
21737,0x66bb7c182672a4b4a1c5891b9fd708b241ef3622,Gnosis Chain,199298,32
21738,0x66bc91ada44cd4d81c9c7f27d6f8865c4309c596,Gnosis Chain,19831,99
21739,0x66bcf6d8cf621c0b7f587cb786f5826dffc2ef34,Gnosis Chain,2066,99
21740,0x66bdc08a0db3a83d374670a57aa8ecd5b51b55e5,Gnosis Chain,55217,11
21741,0x66be739d4fe137b29e36c675f7d062b28dda6a2d,Gnosis Chain,975,109
21742,0x66c02a210c87e87bac6bc0492c74843fcf382aef,Gnosis Chain,0,99
21743,0x66c31bbd4398d80ff4add77fb26dccc61bfd3a4e,Gnosis Chain,5911,3980
21744,0x66c3959b636bea1a86e3133de6c23df342c5c4c3,Gnosis Chain,4497,995
21745,0x66c623746decd4e7b53d7b0d9e8ad2eb09074fcb,Gnosis Chain,706,99
21746,0x66c78380a7ad05dccc61d31d2448870e36d19940,Gnosis Chain,1821,3980
21747,0x66c7eea953b784c7b2fe95f26ae957110d53d68a,Gnosis Chain,1978,99
21748,0x66c87d31373fcbcd2bf1585a5dc800f6c2c82a4a,Gnosis Chain,326,206
21749,0x66c922390b86c683af9081570a1b66f3455b6899,Gnosis Chain,12,99
21750,0x66c95779757b0cf45d9465e7e025cd63e0c87569,Gnosis Chain,74,99
21751,0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,Gnosis Chain,7488,206
21752,0x66c98153b1bf68d5f177c65dad864053f154067f,Gnosis Chain,194,99
21753,0x66caebb9691b3bc63532c4149f45f91530dc1dd0,Gnosis Chain,63,99
21754,0x66cc7439f721305e7124b66685bce273ac3f417d,Gnosis Chain,167316,99
21755,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,Gnosis Chain,12662,99
21756,0x66cff8a0eb098b76a4dc5ed21ad0af834eed8afb,Gnosis Chain,86,99
21757,0x66d046521f6c91aa8432021a16d0f77fcc65436a,Gnosis Chain,5896,99
21758,0x66d3a36548988e781ace1702ffe6e5af7b21e1c0,Gnosis Chain,680,14
21759,0x66d47630ac454275745b581a305d7c8af1218181,Gnosis Chain,5930,99
21760,0x66d631a9d28bc16e8f97c2216f02a1f00f3cc015,Gnosis Chain,7373,16
21761,0x66d779a41150667eff60d1f2eaee3743736a5fad,Gnosis Chain,5384,1103
21762,0x66d9970ea977502a59b6e6afb351d99ec305c1cf,Gnosis Chain,140,99
21763,0x66d99a82227f314088b63c5e1d08d85cf1d34984,Gnosis Chain,0,99
21764,0x66da1e3a39516a5e07c7f3e36e683a81393ecd3a,Gnosis Chain,5389,99
21765,0x66dad645e692f1573d2a7c371df07b1a92621d9b,Gnosis Chain,10,99
21766,0x66e1b31e10c4d8563e5290d1ca9f15b164855438,Gnosis Chain,26947,2985
21767,0x66e4fd1e403833f8275245258365453e261b2d71,Gnosis Chain,2501,99
21768,0x66e5da2f5c6ea150fe319d7a0712196d3b2cf213,Gnosis Chain,839523,99
21769,0x66e8045be24365d11a525e0403812da4018a4be5,Gnosis Chain,145,15
21770,0x66e81d7f5b24874d3d0f8aef6a8e8327cfa40556,Gnosis Chain,2544,19
21771,0x66e8302b51507bd4b6f0365effe472ba9088ac3e,Gnosis Chain,1918,37
21772,0x66e9cb06ab7cc033c6d40173384cee7d7d177359,Gnosis Chain,159794,99
21773,0x66e9d1c4c4b9b28853ac8f6eb62e260371f74444,Gnosis Chain,0,99
21774,0x66e9f46576af2322d1ad489618597ab6073aa3ab,Gnosis Chain,65549,99
21775,0x66eae57797dbd63921e1ddb4dee25e9f4b22bc35,Gnosis Chain,1628,106
21776,0x66ef4236cfe21fc47fbfa271a028966bd5f8aa7d,Gnosis Chain,603308,2985
21777,0x66f0cc612badbff7585e91b15f3c364230ba2d4b,Gnosis Chain,2284,99
21778,0x66f164048af450a1c1f33822b463b914ff1aec55,Gnosis Chain,387,99
21779,0x66f4439648b03395164fe2f10b75a926b3599b16,Gnosis Chain,138,99
21780,0x66f5934ddd99fb93961b98ff97128cd90ecce8fd,Gnosis Chain,6850,99
21781,0x66f74ef8dcc9e871abe711ed3fa8fa8a7c6461c0,Gnosis Chain,1472,127
21782,0x66f842eac0e5fa01e901c4be2af047c45e29bb80,Gnosis Chain,13,99
21783,0x66fa1896ef188c9c002ae6bbb8b1fd7c79e285b6,Gnosis Chain,63578,7961
21784,0x66fa1b48be0e4ededc40ab1df4da8cba799b826f,Gnosis Chain,78,99
21785,0x66fa2f855c11d8123d3efa62b2ec0ca3d5738c59,Gnosis Chain,574103,7961
21786,0x66fc90315a4066b38ed8069d92423078593033ba,Gnosis Chain,46619,99
21787,0x66fd1b1e8b9e49a8e3897b2803c50674799c9afd,Gnosis Chain,95209,995
21788,0x66fd5aa60f22f9fe8b53be26e84cc880ca36d922,Gnosis Chain,66766,99
